CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,target_class
641,Germany,Female,37,7,62974.64,2,0,1,39016.43,0,0
551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0,0
741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0,0
472,France,Male,31,4,58662.92,2,0,1,73322,0,0
650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1,0
625,France,Male,45,7,137555.44,1,0,0,124607.7,0,0
650,Germany,Male,34,4,142393.11,1,1,1,11276.48,0,0
535,France,Female,38,8,0,2,1,0,136620.64,0,0
649,France,Female,41,2,125785.23,1,1,1,70523.92,0,0
689,France,Male,22,4,136444.25,1,1,0,51980.25,1,0
694,Spain,Male,38,7,121527.4,1,1,0,113481.02,0,0
655,Germany,Male,52,9,144696.75,1,1,1,49025.79,0,0
620,France,Male,36,8,0,2,1,1,145937.99,0,0
577,France,Female,35,10,0,2,1,1,25161.61,0,0
401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1,0
599,France,Male,25,6,120383.41,1,1,1,24903.09,0,0
481,France,Female,57,9,0,3,1,1,169719.35,1,0
704,France,Male,42,8,129735.3,2,1,1,179565.57,0,0
698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1,0
480,France,Female,28,6,0,2,0,0,48131.92,0,0
682,France,Male,42,0,0,1,1,1,160828.98,0,0
700,Spain,Male,31,7,0,2,0,1,145151.96,0,0
492,France,Male,29,1,144591.96,1,1,1,196293.76,0,0
444,France,Female,45,4,0,2,1,0,161653.5,1,0
624,France,Male,36,6,0,2,0,0,84635.64,0,0
709,France,Male,37,7,0,1,1,0,159486.76,0,0
557,Germany,Male,68,2,100194.44,1,1,1,38596.34,0,0
646,Germany,Male,50,6,145295.31,2,1,1,27814.74,0,0
719,Germany,Male,28,3,106070.29,2,1,1,183893.31,0,0
706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0,0
660,France,Male,38,7,0,2,0,1,146585.53,0,0
667,France,Male,36,9,0,2,1,1,40062.29,0,0
705,France,Male,30,1,0,1,1,1,181300.32,0,0
598,Germany,Female,27,10,171283.91,1,1,1,84136.12,0,0
669,France,Male,26,4,0,2,1,1,197594.34,0,0
580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1,0
676,France,Female,32,5,0,2,1,1,75465.41,0,0
714,Germany,Male,28,7,77776.39,1,1,0,177737.07,0,0
597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0,0
559,France,Male,29,1,0,2,0,0,155639.76,0,0
564,France,Female,28,1,0,1,1,1,162428.05,0,0
850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1,0
689,France,Male,39,7,0,2,0,0,14917.09,0,0
758,Germany,Female,61,8,125397.21,1,1,0,182184.09,1,0
604,Spain,Female,71,10,0,2,1,1,129984.2,0,0
733,Germany,Male,38,9,111347.37,2,0,1,194872.97,0,0
778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0,0
732,Germany,Female,61,9,94867.18,2,1,1,157527.6,1,0
646,France,Male,24,8,0,2,0,0,92612.88,0,0
597,France,Female,33,6,135703.59,2,0,0,74850.84,0,0
821,Germany,Female,37,5,106453.53,2,0,1,127413,0,0
640,France,Male,43,7,132412.38,1,0,0,69584.3,1,0
511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1,0
805,France,Male,46,6,118022.06,3,1,0,162643.15,1,0
540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0,0
705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1,0
540,Germany,Male,39,4,127278.31,1,1,1,16150.34,0,0
532,Spain,Female,66,3,0,1,1,1,115227.02,0,0
535,France,Female,45,2,0,2,0,1,170621.55,0,0
627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0,0
646,France,Male,52,8,59669.43,1,0,0,172495.81,1,0
515,France,Female,25,7,79543.59,1,0,1,38772.82,0,0
697,France,Female,39,6,151553.19,1,1,1,44946.29,0,0
652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0,0
579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0,0
760,France,Male,43,8,121911.59,1,1,0,193312.33,0,0
769,France,Male,51,9,156773.78,2,1,0,40257.79,0,0
498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0,0
774,France,Male,53,4,113709.28,1,1,1,153887.93,1,0
705,Germany,Female,43,7,79974.55,1,1,1,103108.33,0,0
648,France,Female,44,2,0,2,1,1,58652.23,0,0
688,France,Female,51,5,0,1,1,0,91624.11,1,0
592,Spain,Male,38,0,0,1,1,0,65986.48,1,0
705,France,Male,33,3,144427.96,2,1,0,113845.19,0,0
654,France,Male,42,7,99263.09,1,1,1,67607.9,0,0
624,France,Female,32,2,79368.87,2,1,1,145471.94,0,0
594,France,Female,30,10,0,2,1,1,124071.71,0,0
695,Spain,Female,34,9,0,2,1,1,67502.12,0,0
597,France,Male,28,2,0,3,1,1,78707.97,0,0
758,France,Female,52,7,125095.94,1,1,0,171189.83,1,0
737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0,0
694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0,0
683,France,Male,25,4,0,2,1,0,152698.24,0,0
538,Spain,Female,30,8,0,2,1,1,41192.95,0,0
669,France,Male,37,4,0,1,1,0,132540.33,0,0
730,France,Female,34,5,74197.38,2,1,0,96875.52,0,0
622,France,Female,31,1,89688.94,1,1,1,152305.47,0,0
714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0,0
569,Spain,Female,34,3,0,1,1,0,133997.53,0,0
668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0,0
628,France,Male,32,9,149136.31,2,1,1,16402.11,0,0
600,France,Male,40,1,141136.79,1,1,1,67803.83,0,0
693,France,Female,43,4,152341.55,1,1,0,9241.78,0,0
704,France,Male,36,7,120026.98,2,0,1,100601.73,0,0
527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0,0
553,Germany,Male,43,6,85200.82,2,1,1,160574.09,0,0
575,Spain,Male,53,1,84903.33,2,0,1,26015.8,0,0
626,France,Female,32,0,0,2,0,0,187172.54,0,0
582,France,Male,20,4,0,1,1,1,55763.66,0,0
683,Spain,Male,40,8,0,1,1,0,75848.22,0,0
850,France,Male,30,9,121535.18,1,0,0,40313.47,0,0
653,Spain,Male,35,6,116662.96,2,1,1,23864.21,0,0
679,France,Male,60,8,0,2,1,1,51380.9,0,0
549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0,0
850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0,0
558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0,0
528,Spain,Male,40,4,0,2,1,0,25399.7,0,0
801,France,Male,38,5,0,2,1,0,66256.27,0,0
513,Spain,Male,48,2,0,1,1,1,114709.13,1,0
666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0,0
606,France,Male,35,2,132164.26,1,0,1,164815.59,0,0
599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1,0
544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0,0
529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1,0
850,France,Female,41,5,0,2,1,1,34827.43,0,0
497,France,Male,41,9,0,1,0,0,22074.48,0,0
764,France,Female,39,5,81042.42,1,0,1,109805.17,0,0
603,France,Female,48,5,0,1,1,0,100478.6,1,0
609,France,Male,40,6,0,2,1,1,97416.34,0,0
487,France,Male,53,4,199689.49,1,1,1,24207.86,1,0
748,France,Male,33,1,142645.43,1,0,0,69132.66,0,0
710,Spain,Female,75,5,0,2,1,1,9376.89,0,0
432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1,0
534,Spain,Male,51,3,0,2,0,1,20856.31,0,0
607,France,Male,25,3,0,2,0,0,187048.72,0,0
551,Spain,Male,32,4,0,2,1,0,53420.53,0,0
674,France,Male,45,7,142072.02,1,1,0,37013.29,0,0
525,France,Female,25,6,0,2,1,0,89566.64,0,0
645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0,0
755,France,Female,43,9,0,2,1,0,18066.69,0,0
708,Germany,Male,37,8,153366.13,1,1,1,26912.34,0,0
715,France,Male,21,6,76467.16,1,1,1,173511.72,0,0
727,France,Female,26,9,121508.28,1,1,1,146785.44,0,0
559,Spain,Female,27,1,0,1,0,1,1050.33,0,0
545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1,0
524,France,Male,22,9,0,2,1,0,74405.34,0,0
707,France,Female,55,1,0,2,0,1,54409.48,0,0
671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0,0
439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1,0
667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0,0
831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0,0
545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0,0
604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0,0
657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0,0
487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0,0
750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1,0
694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1,0
711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0,0
551,France,Male,37,3,0,2,1,1,50578.4,0,0
559,France,Female,38,8,95139.41,1,1,1,86575.46,0,0
620,France,Female,29,3,0,2,0,1,153392.28,0,0
660,Spain,Male,42,5,0,2,1,0,115509.59,0,0
449,France,Female,37,6,0,2,1,0,82176.48,0,0
703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0,0
795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0,0
594,France,Female,31,9,0,1,0,1,5719.11,0,0
586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0,0
613,Germany,Female,30,5,131563.88,2,1,0,170638.98,0,0
601,France,Male,44,3,0,2,1,0,30607.11,0,0
657,France,Male,50,9,0,2,0,0,37171.46,0,0
531,France,Male,31,3,0,1,1,1,42589.33,0,0
621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0,0
782,France,Female,33,2,94493.03,1,0,1,101866.39,0,0
528,Germany,Female,29,9,170214.23,2,1,0,49284,0,0
696,France,Male,52,6,139781.06,1,1,0,27445.4,1,0
586,France,Female,35,7,0,2,1,0,70760.69,0,0
626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1,0
498,France,Male,73,2,170241.7,2,1,1,165407.96,0,0
691,France,Female,33,1,128306.83,1,1,1,113580.79,0,0
568,France,Female,47,7,0,2,1,1,45978.39,0,0
715,France,Female,35,3,0,1,1,1,152012.36,0,0
680,Germany,Male,32,7,175454,1,0,1,77349.92,0,0
802,Spain,Male,41,6,0,2,1,0,47322.05,0,0
539,France,Female,22,0,100885.93,2,1,1,38772.65,0,0
494,France,Male,69,9,93320.8,1,1,1,24489.44,0,0
594,Germany,Male,38,6,63176.44,2,1,1,14466.08,0,0
596,France,Male,33,2,139451.67,1,0,0,63142.12,0,0
649,France,Female,52,8,49113.75,1,1,0,41858.43,0,0
699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1,0
787,France,Female,40,6,0,2,1,1,84151.98,0,0
604,France,Male,28,7,0,2,0,0,58595.64,0,0
489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1,0
651,France,Male,56,2,0,1,1,0,114522.68,1,0
698,France,Male,57,6,136325.48,2,1,1,72549.27,1,0
578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1,0
538,Spain,Female,42,9,0,1,0,0,152855.96,0,0
696,France,Female,33,4,0,2,1,1,73371.65,0,0
507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0,0
685,Spain,Male,34,6,83264.28,1,0,0,9663.28,0,0
705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0,0
499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0,0
717,France,Female,76,9,138489.66,1,1,1,68400.14,0,0
510,France,Male,63,8,0,2,1,1,115291.86,0,0
632,France,Male,32,6,111589.33,1,1,1,170382.99,0,0
668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1,0
744,Germany,Male,32,4,96106.83,1,1,1,79812.77,0,0
663,Germany,Male,42,7,115930.87,1,1,0,19862.78,0,0
638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0,0
688,France,Female,54,9,0,1,1,0,191212.63,1,0
588,Spain,Male,46,8,0,1,1,0,61931.21,0,0
631,France,Male,33,7,0,1,1,1,58043.02,1,0
687,Spain,Male,35,8,100988.39,2,1,0,22247.27,0,0
599,France,Male,44,10,118577.24,1,1,1,31448.52,0,0
718,Spain,Male,28,6,0,2,1,0,146875.86,0,0
730,France,Male,27,5,0,2,1,1,116081.93,0,0
533,France,Female,39,2,0,1,0,1,73669.94,1,0
711,Spain,Female,28,5,0,2,1,1,93959.96,0,0
555,Spain,Female,26,9,0,2,0,1,158918.03,0,0
850,France,Female,42,9,113311.11,1,1,1,198193.75,0,0
678,France,Female,41,9,0,1,0,0,13160.03,0,0
576,France,Male,32,7,0,2,1,0,4660.91,0,0
835,Germany,Male,20,4,124365.42,1,0,0,180197.74,1,0
592,France,Male,42,1,147249.29,2,1,1,63023.02,0,0
774,France,Male,36,7,103688.19,1,0,1,118971.74,0,0
620,France,Female,29,1,138740.24,2,0,0,154700.61,0,0
519,Spain,Male,39,4,111900.14,1,1,1,97577.17,0,0
734,Spain,Female,37,0,152760.24,1,1,1,48990.5,0,0
763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1,0
733,France,Male,51,10,141556.96,1,1,0,130189.53,0,0
650,France,Female,43,6,0,2,1,1,16301.91,0,0
538,France,Female,33,5,0,2,1,0,126962.41,0,0
577,France,Female,46,1,0,1,1,1,158750.53,0,0
792,France,Male,30,8,0,2,1,0,199644.2,0,0
686,France,Female,41,10,0,1,1,1,144272.71,1,0
589,France,Male,29,2,0,2,0,1,98320.27,0,0
530,France,Male,25,9,162560.32,1,1,0,64129.03,0,0
778,Germany,Female,29,7,123229.46,1,1,0,181221.09,0,0
616,Spain,Male,31,7,76665.71,2,1,1,163809.08,0,0
550,France,Male,38,9,140278.99,3,1,1,171457.06,1,0
655,France,Female,51,3,0,2,0,1,15801.02,0,0
721,France,Male,46,1,115764.32,2,0,0,102950.79,0,0
499,Germany,Male,36,5,131142.53,2,1,0,174918.46,0,0
511,France,Male,45,5,68375.27,1,1,0,193160.25,1,0
579,Germany,Female,39,5,117833.3,3,0,0,5831,1,0
696,Spain,Female,36,7,0,2,1,1,82298.59,0,0
681,France,Male,34,7,0,2,0,0,130686.59,0,0
815,France,Male,45,7,0,1,0,1,52885.23,1,0
681,Spain,Male,30,2,111093.01,1,1,0,68985.99,0,0
641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0,0
591,France,Female,56,9,128882.49,1,1,1,196241.94,1,0
565,Germany,Male,59,9,69129.59,1,1,1,170705.53,0,0
487,France,Male,37,6,0,2,1,1,126477.41,0,0
729,France,Male,39,4,121404.64,1,1,1,159618.17,0,0
505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1,0
580,France,Female,35,1,102097.33,1,0,1,168285.85,0,0
642,France,Male,40,1,154863.15,1,1,1,138052.51,0,0
850,Spain,Female,41,3,99945.93,2,1,0,71179.31,0,0
616,Germany,Male,39,2,121704.32,2,1,0,55556.3,0,0
526,Spain,Female,43,3,0,2,1,0,31705.19,0,0
523,Germany,Male,35,8,138782.76,1,1,1,186118.93,0,0
663,France,Male,35,9,0,2,1,1,195580.28,0,0
840,France,Male,30,8,136291.71,1,1,0,54113.38,0,0
570,Germany,Male,42,0,107856.57,2,1,0,127528.84,0,0
676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1,0
689,France,Male,47,1,93871.95,3,1,0,156878.42,1,0
703,Spain,Female,45,1,0,1,1,0,182784.11,1,0
491,Germany,Male,19,2,125860.2,1,0,0,129690.5,0,0
584,France,Male,49,8,172713.44,1,1,0,113860.81,0,0
810,France,Female,51,5,0,2,0,1,184524.74,0,0
745,Spain,Female,59,8,0,1,1,1,36124.98,0,0
625,France,Female,39,3,130786.92,1,0,1,121316.07,0,0
535,France,Female,29,2,112367.34,1,1,0,185630.76,0,0
729,Spain,Female,45,7,91091.06,2,1,0,71133.12,0,0
655,France,Female,26,7,106198.5,1,0,1,32020.42,0,0
751,France,Male,47,5,142669.93,2,1,0,162760.96,0,0
525,France,Male,33,1,112833.35,1,0,1,175178.56,0,0
532,France,Female,40,5,0,2,0,1,177099.71,0,0
696,Spain,Female,43,4,0,2,1,1,66406.37,0,0
786,Germany,Female,32,2,104336.43,2,0,0,59559.81,0,0
580,France,Male,55,6,104305.74,1,0,1,175750.21,0,0
596,Germany,Male,47,5,140187.1,2,1,1,174311.3,0,0
683,France,Male,39,4,0,2,1,0,171716.81,0,0
747,France,Female,45,1,114959.12,1,1,0,189362.39,1,0
602,France,Male,33,5,164704.38,1,0,1,180716.1,1,0
779,France,Male,62,10,119096.55,1,0,1,116977.89,0,0
551,France,Male,31,1,0,2,1,1,185105.44,0,0
666,France,Male,47,2,0,1,1,0,35046.97,1,0
526,Spain,Male,30,8,0,1,1,0,36251,0,0
849,France,Female,41,9,115465.28,1,1,0,103174.5,0,0
471,France,Female,27,4,0,2,1,0,122642.09,0,0
628,Spain,Male,43,3,184926.61,1,1,0,122937.57,0,0
674,Germany,Male,43,8,85957.88,2,1,0,8757.39,0,0
797,France,Male,32,10,114084.6,1,0,1,125782.29,0,0
590,Spain,Female,29,2,166930.76,2,1,0,122487.73,0,0
588,France,Female,27,8,0,1,1,0,20066.38,0,0
577,France,Male,29,7,0,2,1,1,55473.15,0,0
571,France,Female,38,6,107193.82,2,0,0,38962.94,0,0
680,France,Male,36,3,116275.12,1,1,1,63795.8,0,0
648,Spain,Female,27,7,0,2,1,1,163060.43,0,0
618,France,Male,39,2,91068.56,1,1,0,26578.69,0,0
648,Germany,Male,41,5,123049.21,1,0,1,5066.76,0,0
759,France,Female,39,6,0,2,1,1,140497.67,0,0
585,France,Male,40,7,0,2,0,0,146156.98,0,0
774,France,Female,42,3,137781.65,1,0,0,199316.19,0,0
697,Germany,Female,48,2,108128.96,2,1,1,103944.37,0,0
605,Spain,Male,39,10,105317.73,2,1,0,138021.36,0,0
676,France,Male,20,1,80569.73,1,0,0,68621.98,0,0
678,France,Female,22,4,174852.89,1,1,1,28149.06,0,0
495,Spain,Female,45,3,89158.94,3,1,0,135169.76,1,0
787,France,Female,85,10,0,2,1,1,116537.96,0,0
770,France,Male,36,2,89800.14,1,1,1,105922.69,0,0
817,Germany,Male,45,9,101207.75,1,0,0,88211.12,1,0
659,France,Male,43,1,106086.42,2,1,0,26900.63,0,0
693,France,Male,21,1,0,2,1,1,3494.02,0,0
744,France,Male,47,9,0,2,1,0,113163.17,0,0
829,Spain,Female,26,8,101440.36,2,1,1,19324.5,0,0
716,France,Male,38,4,0,2,1,0,189678.7,0,0
671,France,Male,34,7,106603.74,2,1,1,26387.71,0,0
835,Germany,Female,29,10,130420.2,2,0,0,106276.55,0,0
636,France,Female,38,1,0,1,1,0,45015.38,0,0
649,Spain,Male,29,2,45022.23,1,1,1,173495.77,0,0
621,Germany,Male,27,1,74298.43,1,1,1,52581.96,0,0
658,Germany,Female,31,3,133003.03,1,0,1,146339.27,1,0
784,Spain,Male,48,7,0,2,1,1,182609.97,0,0
783,Spain,Female,37,1,136689.66,1,1,0,197890.65,0,0
615,France,Male,32,4,0,2,1,1,6225.63,0,0
791,France,Female,44,5,0,2,1,1,123977.86,1,0
762,France,Male,53,1,102520.37,1,1,1,170195.4,0,0
607,France,Male,35,2,0,2,1,1,114190.3,0,0
601,France,Female,34,5,0,2,1,0,27022.57,0,0
540,Spain,Male,67,1,88382.01,1,0,1,59457,0,0
812,France,Male,44,4,115049.15,2,1,0,165038.41,0,0
685,France,Male,58,1,104796.54,1,1,1,154181.41,0,0
680,France,Male,33,1,123082.08,1,1,0,134960.98,0,0
680,Spain,Female,58,8,0,2,1,1,65708.5,0,0
631,France,Female,33,8,0,2,0,0,117374.22,0,0
569,France,Female,43,7,0,2,1,1,77703.19,0,0
584,Germany,Male,33,3,88311.48,2,1,1,177651.38,0,0
582,France,Female,40,9,0,3,1,1,60954.45,0,0
609,France,Male,32,7,71872.19,1,1,1,151924.9,0,0
506,Spain,Male,35,6,110046.93,2,1,0,26318.73,0,0
503,France,Male,42,8,104430.08,1,1,1,147557.71,0,0
503,France,Female,28,5,0,2,1,0,125918.17,0,0
806,Germany,Male,31,10,138653.51,1,1,0,190803.37,0,0
653,France,Female,31,7,102575.04,1,1,1,11043.54,0,0
666,France,Male,43,7,137780.74,2,1,1,119100.05,1,0
674,Spain,Male,32,2,0,2,1,0,140579.17,0,0
798,France,Male,32,7,0,2,0,1,37731.95,0,0
740,France,Female,30,8,105209.54,1,1,0,1852.58,0,0
531,Germany,Female,32,0,109570.21,2,1,1,172049.84,0,0
614,Germany,Female,44,6,118715.86,1,1,0,133591.11,1,0
556,France,Male,35,10,0,2,1,1,192751.18,0,0
678,Germany,Female,43,2,153393.18,2,1,1,193828.27,0,0
587,Germany,Male,33,6,132603.36,1,1,0,55775.72,0,0
527,Spain,Female,36,6,0,2,1,1,102280.29,0,0
757,Germany,Female,34,1,129398.01,2,0,0,44965.44,0,0
468,Spain,Male,28,3,0,2,1,0,170661.02,0,0
693,France,Male,29,2,151352.74,1,0,0,197145.89,0,0
483,France,Female,44,5,136836.49,1,1,0,192359.9,1,0
466,France,Male,40,4,91592.06,1,1,0,141210.18,1,0
770,France,Female,30,8,0,2,1,0,100557.03,0,0
734,France,Female,54,3,0,1,1,0,130805.54,1,0
716,France,Female,22,8,0,2,1,1,92606.98,0,0
439,France,Male,36,2,165536.28,2,1,1,123956.83,0,0
538,Germany,Male,25,5,62482.95,1,1,1,102758.43,0,0
743,France,Male,40,8,68155.59,1,1,0,94876.65,0,0
734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1,0
656,France,Male,37,2,0,2,0,1,67840.81,0,0
666,France,Female,31,2,79589.43,1,0,0,4050.57,0,0
627,Spain,Male,41,5,100880.76,1,0,1,134665.25,0,0
480,Germany,Female,25,3,174330.35,2,0,0,181647.13,0,0
792,France,Male,19,7,143390.51,1,1,0,33282.84,0,0
613,Germany,Male,59,8,91415.76,1,0,0,27965,1,0
476,Germany,Male,30,3,134366.42,1,1,0,68343.53,0,0
539,France,Female,24,3,0,2,1,1,198161.07,0,0
696,Spain,Male,60,8,88786.81,1,1,1,196858.4,0,0
810,Germany,Male,35,3,96814.46,2,1,1,120511.03,0,0
763,Germany,Male,32,9,160680.41,1,1,0,30886.35,0,0
640,France,Female,29,3,0,2,1,0,2743.69,0,0
655,France,Female,47,10,0,2,1,0,167778.62,0,0
526,Germany,Male,31,5,145537.21,1,1,0,132404.64,0,0
678,France,Female,28,4,0,2,1,1,144423.17,1,0
554,France,Female,45,6,0,2,1,1,181204.5,0,0
597,Spain,Female,30,2,119370.11,1,1,1,182726.22,1,0
560,Spain,Female,28,1,0,2,1,1,120880.72,0,0
850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1,0
546,Germany,Female,74,8,114888.74,2,1,1,66732.63,1,0
623,Germany,Male,42,1,149332.48,2,1,0,100834.22,0,0
698,France,Female,40,7,105061.74,3,1,0,107815.31,1,0
620,France,Male,32,7,0,2,1,1,34665.79,0,0
619,France,Female,40,10,0,1,1,1,147093.84,1,0
561,France,Male,21,4,0,1,1,1,36942.35,0,0
753,France,Female,39,7,155062.8,1,1,1,16460.77,0,0
721,Spain,Male,43,3,88798.34,1,0,0,45610.63,0,0
451,France,Male,33,6,0,2,1,0,184954.11,0,0
680,Germany,Female,51,5,143139.87,1,0,0,47795.43,1,0
590,Spain,Female,23,7,0,2,1,0,196789.9,0,0
634,Germany,Male,27,3,107027.52,1,1,0,173425.68,0,0
676,France,Male,29,4,140720.93,1,1,0,36221.18,0,0
642,France,Male,30,8,80964.57,2,1,0,174738.2,0,0
760,France,Male,39,6,178585.46,1,1,0,67131.3,1,0
736,Spain,Female,26,4,135889.13,1,1,1,165692.03,0,0
656,France,Male,43,7,134919.85,1,1,0,194691.95,0,0
776,Germany,Male,33,8,115130.34,1,0,0,129525.5,1,0
832,Spain,Female,34,6,138190.13,2,0,1,146511.2,0,0
631,Germany,Male,37,9,131519.49,2,1,1,51752.18,0,0
795,Spain,Female,56,5,0,1,1,0,35418.69,1,0
648,Germany,Female,39,3,126935.98,2,0,1,57995.74,0,0
615,France,Male,39,4,133707.09,1,1,1,108152.75,0,0
682,France,Female,27,1,97893.2,1,1,0,166144.98,0,0
694,France,Male,34,5,127900.03,1,1,0,101737.8,0,0
694,France,Male,37,10,143835.47,1,0,1,33326.71,0,0
607,France,Male,44,0,0,2,1,1,81140.09,0,0
664,France,Male,48,10,0,1,1,0,140173.17,1,0
756,France,Male,60,2,0,1,1,1,166513.49,1,0
645,France,Female,40,3,129596.77,1,1,1,103232.6,0,0
653,Spain,Male,30,4,0,2,1,0,120736.04,0,0
710,Germany,Female,24,2,110407.44,2,0,0,15832.43,1,0
697,France,Female,76,7,0,2,0,1,188772.45,0,0
619,Germany,Female,41,8,142015.76,2,1,0,114323.66,0,0
648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0,0
482,Germany,Female,48,2,69329.47,1,0,0,102640.52,1,0
548,France,Female,28,8,116755.5,2,1,1,158585.17,1,0
752,Spain,Male,44,6,83870.33,1,1,0,178722.24,0,0
648,France,Female,39,6,130694.89,2,1,1,153955.38,1,0
643,Spain,Female,34,8,117451.47,1,1,0,65374.86,0,0
573,Germany,Female,35,9,206868.78,2,0,1,102986.15,0,0
686,France,Female,39,3,111695.62,1,0,0,136643.84,0,0
644,France,Female,40,9,137285.26,4,1,0,77063.63,1,0
702,France,Female,29,6,149218.39,1,1,1,9633.01,0,0
652,France,Male,51,7,0,2,0,1,43496.36,0,0
641,Spain,Male,32,7,0,2,1,1,24267.28,0,0
692,Germany,Female,41,8,130701.29,1,1,0,59354.24,1,0
574,Spain,Male,34,5,0,2,0,0,28269.86,0,0
643,France,Female,31,3,167949.48,1,1,0,143162.34,0,0
834,France,Male,23,4,131254.81,1,1,0,20199.3,0,0
591,France,Male,28,5,0,2,1,1,48606.92,0,0
470,Spain,Male,34,9,0,2,0,1,89013.67,0,0
608,Spain,Male,34,7,86656.13,1,0,1,59890.29,0,0
649,Germany,Female,37,8,114737.26,1,1,1,106655.88,1,0
665,France,Female,38,5,0,2,1,0,156439.56,0,0
651,France,Female,39,6,0,1,1,0,24176.44,0,0
555,Germany,Male,62,4,119817.33,1,0,1,43507.1,1,0
637,France,Female,48,7,130806.99,2,1,1,132005.85,1,0
675,France,Female,49,0,0,1,1,1,80496.71,1,0
677,Spain,Male,40,5,0,2,1,0,88947.56,0,0
850,Germany,Female,35,2,80931.75,1,0,0,12639.67,1,0
815,France,Female,56,3,0,3,1,1,94248.16,1,0
665,Germany,Male,32,1,132178.67,1,0,0,11865.76,0,0
485,France,Female,27,3,0,2,1,0,141449.86,0,0
577,Spain,Male,43,6,0,2,1,1,149457.81,0,0
586,France,Female,35,7,164769.02,3,1,0,119814.25,1,0
722,Germany,Male,29,1,107233.85,2,1,0,24924.92,0,0
528,France,Female,27,7,176227.07,2,0,1,139481.53,0,0
542,France,Female,39,4,109949.39,2,1,1,41268.65,0,0
552,France,Female,34,5,0,2,1,1,1351.41,0,0
678,France,Female,60,10,117738.81,1,1,0,147489.76,1,0
575,Spain,Female,37,9,133292.45,1,1,0,111175.09,0,0
669,France,Female,43,1,160474.59,1,1,1,95963.14,0,0
636,France,Male,43,6,0,2,1,0,43128.95,0,0
667,Germany,Male,55,9,154393.43,1,1,1,137674.96,1,0
652,Germany,Female,45,9,110827.49,1,1,1,153383.54,1,0
